n,T(n)
441,0.00017500005196779966
442,0.00011899997480213642
443,0.00011999998241662979
444,0.00012099999003112316
445,0.00012000009883195162
446,0.00012099999003112316
447,0.00012700003571808338
448,0.00012199999764561653
449,0.00012099999003112316
450,0.00011799996718764305
451,0.00012199999764561653
452,0.0001230000052601099
453,0.00020000000949949026
454,0.00012099999003112316
455,0.00013599998783320189
456,0.00012600002810359
457,0.00012799992691725492
458,0.00012199999764561653
459,0.00014299992471933365
460,0.00012999994214624166
461,0.00012199999764561653
462,0.00012499990407377481
463,0.00014599994756281376
464,0.00012499990407377481
465,0.00012400001287460327
466,0.00012500002048909664
467,0.00012400001287460327
468,0.00012500002048909664
469,0.00013399997260421515
470,0.00012600002810359
471,0.00013499998021870852
472,0.00017799995839595795
473,0.00013100006617605686
474,0.00012500002048909664
475,0.00021199998445808887
476,0.0001289999345317483
477,0.00012400001287460327
478,0.00011999998241662979
479,0.00017900008242577314
480,0.00011999998241662979
481,0.00011900009121745825
482,0.00012099999003112316
483,0.00011999998241662979
484,0.00012099999003112316
485,0.0001490000868216157
486,0.00012099999003112316
487,0.00012099999003112316
488,0.00011999998241662979
489,0.00011999998241662979
490,0.0001300000585615635
491,0.0001300000585615635
492,0.00012400001287460327
493,0.00014000001829117537
494,0.0001300000585615635
495,0.00014399993233382702
496,0.00022199994418770075
497,0.0001479999627918005
498,0.00012900005094707012
499,0.0001300000585615635
500,0.00017100002150982618
501,0.00012900005094707012
502,0.0001330000814050436
503,0.0001300000585615635
504,0.00015300000086426735
505,0.00015700003132224083
506,0.00013299996498972178
507,0.00013400008901953697
508,0.00013499998021870852
509,0.00014300004113465548
510,0.00016600009985268116
511,0.00014399993233382702
512,0.00013499998021870852
513,0.00013500009663403034
514,0.00015600002370774746
515,0.00014500005636364222
516,0.0002079999540001154
517,0.00013899989426136017
518,0.0001479999627918005
519,0.0001360001042485237
520,0.00017100002150982618
521,0.0001330000814050436
522,0.00013399997260421515
523,0.00013399997260421515
524,0.00013699999544769526
525,0.00016299996059387922
526,0.0001509999856352806
527,0.00013399997260421515
528,0.00013699999544769526
529,0.00013499998021870852
530,0.00014399993233382702
531,0.00014399993233382702
532,0.0001319999573752284
533,0.00013500009663403034
534,0.00014699995517730713
535,0.00013699999544769526
536,0.0002180000301450491
537,0.0001409999094903469
538,0.00013699999544769526
539,0.00013800000306218863
540,0.00014199991710484028
541,0.00014100002590566874
542,0.00014800007920712233
543,0.0001420000335201621
544,0.0001610000617802143
545,0.00014100002590566874
546,0.00014999997802078724
547,0.00014699995517730713
548,0.00014399993233382702
549,0.0001509999856352806
550,0.0001420000335201621
551,0.0001420000335201621
552,0.00014400004874914885
553,0.00014300004113465548
554,0.00014100002590566874
555,0.0001449999399483204
556,0.00014399993233382702
557,0.00014399993233382702
558,0.00014599994756281376
559,0.0001700000138953328
560,0.00014299992471933365
561,0.00014999997802078724
562,0.00017300003673881292
563,0.000156999914906919
564,0.00015300000086426735
565,0.00016900000628083944
566,0.00015199999324977398
567,0.00015899993013590574
568,0.0001479999627918005
569,0.0001479999627918005
570,0.00014699995517730713
571,0.0001479999627918005
572,0.0001490000868216157
573,0.0002340000355616212
574,0.00014800007920712233
575,0.00014999997802078724
576,0.00016599998343735933
577,0.0001949999714270234
578,0.00014899997040629387
579,0.0001490000868216157
580,0.00020800007041543722
581,0.00014699995517730713
582,0.0001669999910518527
583,0.00017100002150982618
584,0.0001770000671967864
585,0.00018900004215538502
586,0.00014999997802078724
587,0.00017199991270899773
588,0.0001509999856352806
589,0.00015100010205060244
590,0.00022599997464567423
591,0.0001509999856352806
592,0.00015199999324977398
593,0.00015199999324977398
594,0.00015900004655122757
595,0.0001610000617802143
596,0.00014899997040629387
597,0.00014999997802078724
598,0.00017799995839595795
599,0.00017600005958229303
600,0.0001770000671967864
601,0.00015400000847876072
602,0.00016200006939470768
603,0.00015400000847876072
604,0.00015400000847876072
605,0.00015199999324977398
606,0.0001550000160932541
607,0.0002359999343752861
608,0.00015599990729242563
609,0.00016499997582286596
610,0.0001669999910518527
611,0.00017699995078146458
612,0.0001580000389367342
613,0.00015600002370774746
614,0.00015700003132224083
615,0.0001799999736249447
616,0.00015700003132224083
617,0.00015700003132224083
618,0.00015700003132224083
619,0.0001669999910518527
620,0.00019200006499886513
621,0.00016499997582286596
622,0.00015899993013590574
623,0.00015600002370774746
624,0.00022799998987466097
625,0.0001770000671967864
626,0.00016099994536489248
627,0.0001550000160932541
628,0.0001860000193119049
629,0.0001550000160932541
630,0.00015700003132224083
631,0.00018400000408291817
632,0.00016099994536489248
633,0.0001610000617802143
634,0.0001610000617802143
635,0.00016599998343735933
636,0.00015799992252141237
637,0.00016299996059387922
638,0.00016299996059387922
639,0.0001599999377503991
640,0.0002490000333636999
641,0.0001610000617802143
642,0.0001610000617802143
643,0.0001610000617802143
644,0.00019299995619803667
645,0.00016499997582286596
646,0.0001650000922381878
647,0.0001639999682083726
648,0.0001889999257400632
649,0.00016499997582286596
650,0.0001650000922381878
651,0.00016499997582286596
652,0.00017200002912431955
653,0.00017699995078146458
654,0.00016199995297938585
655,0.00017100002150982618
656,0.00025699997786432505
657,0.00016200006939470768
658,0.00016299996059387922
659,0.00016300007700920105
660,0.00019699998665601015
661,0.00016300007700920105
662,0.00016299996059387922
663,0.0001639999682083726
664,0.00021000008564442396
665,0.00018599990289658308
666,0.0001949999714270234
667,0.00022899999748915434
668,0.00017699995078146458
669,0.00018599990289658308
670,0.00017200002912431955
671,0.00025299994740635157
672,0.00016799999866634607
673,0.00017300003673881292
674,0.00017200002912431955
675,0.00020300003234297037
676,0.00016900000628083944
677,0.0001669999910518527
678,0.00016799999866634607
679,0.00019599997904151678
680,0.00017200002912431955
681,0.00017200002912431955
682,0.00017900008242577314
683,0.00017799995839595795
684,0.00017200002912431955
685,0.00017300003673881292
686,0.00026999996043741703
687,0.00016999989748001099
688,0.00017200002912431955
689,0.00017600005958229303
690,0.00020999996922910213
691,0.00017500005196779966
692,0.0001770000671967864
693,0.00016799999866634607
694,0.0001990000018849969
695,0.00017100002150982618
696,0.00018400000408291817
697,0.0001740000443533063
698,0.00017200002912431955
699,0.0001729999203234911
700,0.00017699995078146458
701,0.00024999992456287146
702,0.00017799995839595795
703,0.0001770000671967864
704,0.00017899996601045132
705,0.00020899996161460876
706,0.0001889999257400632
707,0.00018699991051107645
708,0.00017699995078146458
709,0.00018400000408291817
710,0.00020299991592764854
711,0.00017799995839595795
712,0.00017800007481127977
713,0.00017899996601045132
714,0.00017899996601045132
715,0.00018199998885393143
716,0.00025100004859268665
717,0.00018199998885393143
718,0.00018199998885393143
719,0.0002180000301450491
720,0.0001829999964684248
721,0.00017900008242577314
722,0.00018099998123943806
723,0.00024399999529123306
724,0.00018100009765475988
725,0.00019599997904151678
726,0.0001829999964684248
727,0.00018199998885393143
728,0.00017800007481127977
729,0.0001799999736249447
730,0.0002549999626353383
731,0.0001849998952820897
732,0.00018500001169741154
733,0.0002109999768435955
734,0.00018199998885393143
735,0.00018400000408291817
736,0.00020899996161460876
737,0.00020400003995746374
738,0.00018100009765475988
739,0.00019699998665601015
740,0.00018599990289658308
741,0.00019299995619803667
742,0.0001829999964684248
743,0.00018500001169741154
744,0.00027299998328089714
745,0.0001889999257400632
746,0.00021299999207258224
747,0.00022000004537403584
748,0.0001949999714270234
749,0.00019599997904151678
750,0.0001860000193119049
751,0.00021199998445808887
752,0.00018700002692639828
753,0.00018800003454089165
754,0.00018900004215538502
755,0.00018800003454089165
756,0.00018999993335455656
757,0.00030099996365606785
758,0.00018900004215538502
759,0.0001960000954568386
760,0.00020400003995746374
761,0.0002610000083222985
762,0.00019100005738437176
763,0.0001949999714270234
764,0.0002340000355616212
765,0.0001900000497698784
766,0.00021000008564442396
767,0.00019099994096904993
768,0.0001919999485835433
769,0.00019299995619803667
770,0.00019100005738437176
771,0.0002620000159367919
772,0.00019100005738437176
773,0.00020400003995746374
774,0.0002180000301450491
775,0.0001930000726133585
776,0.00019299995619803667
777,0.00021600001491606236
778,0.00019699998665601015
779,0.0001919999485835433
780,0.0001949999714270234
781,0.0001949999714270234
782,0.0001919999485835433
783,0.00019299995619803667
784,0.000291000003926456
785,0.00021299999207258224
786,0.0002500000409781933
787,0.0002340000355616212
788,0.00019299995619803667
789,0.00020300003234297037
790,0.0002210000529885292
791,0.00019599997904151678
792,0.00019399996381253004
793,0.00019799999427050352
794,0.0001949999714270234
795,0.00019399996381253004
796,0.00019699998665601015
797,0.00028499995823949575
798,0.0002109999768435955
799,0.00019699998665601015
800,0.00024199998006224632
801,0.0002050000475719571
802,0.00020000000949949026
803,0.00022199994418770075
804,0.00019599997904151678
805,0.0001990000018849969
806,0.00020299991592764854
807,0.00021199998445808887
808,0.00020100001711398363
809,0.00028300005942583084
810,0.0002180000301450491
811,0.00020100001711398363
812,0.00022899999748915434
813,0.000202000024728477
814,0.00022599997464567423
815,0.00019699998665601015
816,0.00022499996703118086
817,0.000202000024728477
818,0.0001990000018849969
819,0.00021600001491606236
820,0.00020300003234297037
821,0.00022799998987466097
822,0.00030499999411404133
823,0.00020399992354214191
824,0.00020499993115663528
825,0.0002359999343752861
826,0.00020399992354214191
827,0.00020499993115663528
828,0.00023499992676079273
829,0.00020699994638562202
830,0.0002050000475719571
831,0.00020300003234297037
832,0.00020400003995746374
833,0.0002109999768435955
834,0.0002999999560415745
835,0.00020499993115663528
836,0.00020699994638562202
837,0.00026000000070780516
838,0.00022199994418770075
839,0.00021500000730156898
840,0.00022899999748915434
841,0.0002109999768435955
842,0.00020899996161460876
843,0.00020999996922910213
844,0.00022400007583200932
845,0.000232999911531806
846,0.0002869999734684825
847,0.00020800007041543722
848,0.0002109999768435955
849,0.0002389999572187662
850,0.0002109999768435955
851,0.00021000008564442396
852,0.00023600005079060793
853,0.00020899996161460876
854,0.00021600001491606236
855,0.00020600005518645048
856,0.00024399999529123306
857,0.00021199998445808887
858,0.00029500003438442945
859,0.00021199998445808887
860,0.00021199998445808887
861,0.00024200009647756815
862,0.0002109999768435955
863,0.00021299999207258224
864,0.00023600005079060793
865,0.00021199998445808887
866,0.00021199998445808887
867,0.0002429999876767397
868,0.00020999996922910213
869,0.00021299999207258224
870,0.0002869999734684825
871,0.00021399999968707561
872,0.00021500000730156898
873,0.000245999894104898
874,0.00022299995180219412
875,0.00021500000730156898
876,0.00023999996483325958
877,0.00021600001491606236
878,0.0002300000051036477
879,0.0002570000942796469
880,0.00021500000730156898
881,0.00021600001491606236
882,0.00028899998869746923
883,0.00021700002253055573
884,0.00021700002253055573
885,0.00021700002253055573
886,0.0002180000301450491
887,0.0002340000355616212
888,0.00021600001491606236
889,0.00024099997244775295
890,0.00021600001491606236
891,0.00023999996483325958
892,0.0002180000301450491
893,0.00029200001154094934
894,0.0002210000529885292
895,0.00022000004537403584
896,0.0002500000409781933
897,0.00021900003775954247
898,0.0002210000529885292
899,0.00027100008446723223
900,0.0002579999854788184
901,0.00022899999748915434
902,0.00022299995180219412
903,0.00022099993657320738
904,0.0002940000267699361
905,0.00023800006601959467
906,0.00022400007583200932
907,0.00025399995502084494
908,0.00022299995180219412
909,0.00022199994418770075
910,0.0002490000333636999
911,0.00026300002355128527
912,0.0002210000529885292
913,0.00022300006821751595
914,0.00021900003775954247
915,0.0002239999594166875
916,0.00029699993319809437
917,0.00022499996703118086
918,0.00025200005620718
919,0.0002210000529885292
920,0.00022799998987466097
921,0.00027199997566640377
922,0.00023799994960427284
923,0.00022299995180219412
924,0.00022599997464567423
925,0.00022500008344650269
926,0.0002269999822601676
927,0.00029500003438442945
928,0.00022899999748915434
929,0.00025399995502084494
930,0.0002269999822601676
931,0.00022499996703118086
932,0.0002859999658539891
933,0.00022500008344650269
934,0.0002239999594166875
935,0.00022599997464567423
936,0.00022899999748915434
937,0.00022599997464567423
938,0.00022899999748915434
939,0.0002300000051036477
940,0.0002610000083222985
941,0.0002269999822601676
942,0.00022899999748915434
943,0.0002810000441968441
944,0.00022599997464567423
945,0.00023100001271814108
946,0.0002370000584051013
947,0.00022899999748915434
948,0.00032300001475960016
949,0.00023600005079060793
950,0.0002470000181347132
951,0.0002859999658539891
952,0.0002340000355616212
953,0.0002589999930933118
954,0.00025699997786432505
955,0.00025100004859268665
956,0.0002470000181347132
957,0.00025100004859268665
958,0.00023500004317611456
959,0.0003130000550299883
960,0.00023500004317611456
961,0.00023500004317611456
962,0.000265000038780272
963,0.0002680000616237521
964,0.00027299998328089714
965,0.0002460000105202198
966,0.00023500004317611456
967,0.0002620000159367919
968,0.0002429999876767397
969,0.00030800001695752144
970,0.00023799994960427284
971,0.00023499992676079273
972,0.0002660000463947654
973,0.0002610000083222985
974,0.0002370000584051013
975,0.000278000021353364
976,0.00023799994960427284
977,0.0002429999876767397
978,0.0002389999572187662
979,0.0002400000812485814
980,0.0003179999766871333
981,0.00024099997244775295
982,0.0002809999277815223
983,0.00030399998649954796
984,0.0002559999702498317
985,0.000295999925583601
986,0.00024100008886307478
987,0.00023999996483325958
988,0.00023799994960427284
989,0.00024200009647756815
990,0.0003149999538436532
991,0.00024099997244775295
992,0.0002530000638216734
993,0.0002869999734684825
994,0.00024399999529123306
995,0.0002620000159367919
996,0.00024099997244775295
997,0.00024199998006224632
998,0.00023999996483325958
999,0.00024100008886307478
1000,0.0003119999310001731
1001,0.00024399999529123306
1002,0.0002530000638216734
1003,0.00031699996907263994
1004,0.00024100008886307478
1005,0.000265000038780272
1006,0.00024399999529123306
1007,0.00027299998328089714
1008,0.00025100004859268665
1009,0.00024500000290572643
1010,0.0003160000778734684
1011,0.00024199998006224632
1012,0.00027199997566640377
1013,0.000278000021353364
1014,0.0002460000105202198
1015,0.0002669999375939369
1016,0.00024100008886307478
1017,0.0002500000409781933
1018,0.00025100004859268665
1019,0.0002749999985098839
1020,0.0003189999843016267
1021,0.0002470000181347132
1022,0.0002870000898838043
1023,0.0002970000496134162
1024,0.0002470000181347132
1025,0.00031699996907263994
1026,0.00026999996043741703
1027,0.0002709999680519104
1028,0.0002660000463947654
1029,0.00024800002574920654
1030,0.00031700008548796177
1031,0.00026700005400925875
1032,0.0002479999093338847
1033,0.0002809999277815223
1034,0.0002500000409781933
1035,0.00027299998328089714
1036,0.0002500000409781933
1037,0.0002470000181347132
1038,0.0002509999321773648
1039,0.0002489999169483781
1040,0.00035699992440640926
1041,0.0002749999985098839
1042,0.0002810000441968441
1043,0.00025100004859268665
1044,0.00025200005620718
1045,0.0002749999985098839
1046,0.0002519999397918582
1047,0.00025100004859268665
1048,0.0002530000638216734
1049,0.0002549999626353383
1050,0.0003339999821037054
1051,0.0002679999452084303
1052,0.000282999943010509
1053,0.0002509999321773648
1054,0.0002799999201670289
1055,0.0002519999397918582
1056,0.0002589999930933118
1057,0.0002579999854788184
1058,0.0002549999626353383
1059,0.0003440000582486391
1060,0.00028300005942583084
1061,0.00028899998869746923
1062,0.0002579999854788184
1063,0.0002669999375939369
1064,0.0002930000191554427
1065,0.00025699997786432505
1066,0.00026199989952147007
1067,0.00025699997786432505
1068,0.0002940000267699361
1069,0.0003709999145939946
1070,0.00026000000070780516
1071,0.0002859999658539891
1072,0.0002589999930933118
1073,0.00028300005942583084
1074,0.0002579999854788184
1075,0.00026300002355128527
1076,0.0002549999626353383
1077,0.0002589999930933118
1078,0.00037699996028095484
1079,0.0002560000866651535
1080,0.000291000003926456
1081,0.0002739999908953905
1082,0.00029200001154094934
1083,0.0003010000800713897
1084,0.00027199997566640377
1085,0.0002610000083222985
1086,0.0002610000083222985
1087,0.00034899997990578413
1088,0.0002930000191554427
1089,0.00026400003116577864
1090,0.0003090000245720148
1091,0.0002620000159367919
1092,0.00028499995823949575
1093,0.000265000038780272
1094,0.0002709999680519104
1095,0.0002840000670403242
1096,0.0002810000441968441
1097,0.0002649999223649502
1098,0.0002669999375939369
1099,0.0002930000191554427
1100,0.00027299998328089714
1101,0.00028899998869746923
1102,0.0002620000159367919
1103,0.0002620000159367919
1104,0.00026400003116577864
1105,0.0002930000191554427
1106,0.00037400005385279655
1107,0.0002770000137388706
1108,0.00030499999411404133
1109,0.0002720000920817256
1110,0.0002989999484270811
1111,0.00027199997566640377
1112,0.00028300005942583084
1113,0.00028000003658235073
1114,0.0002960000419989228
1115,0.00037599995266646147
1116,0.0002680000616237521
1117,0.00029900006484240294
1118,0.00028000003658235073
